track_id,cord_x,cord_y,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7
5,1235.0,163.0,1825.882979064844,223.16177461029295,6.261541407987422,206.24241675503197,0.6265848903186645,1.3608976498785352,-5.079462007598775e-06,0.7739571946221643,0.0,0.0,2.139374382760865e-08,0.0,0.0,0.0,2.1999918724730676e-09,0.0
5,1240.0,159.0,1821.9327011843252,217.21331093600992,6.441470372054838,204.6615779451253,0.5257959521362184,1.777371628859764,-2.62397654561631e-06,1.341864693690584,0.0,221.42261444062933,0.0,0.0,0.0,23.19025855996829,0.0,0.0
5,1236.0,162.0,1825.054277972451,222.08029080872112,6.284631393757877,205.88715689675212,0.602030189562061,1.394843089986829,-4.7100179337418284e-06,0.8248239123616219,0.0,24.003364859750988,0.0,0.0,0.0,46.85836582029936,0.0,0.0
5,1236.0,163.0,1826.5032627818352,223.84888876173807,6.238279252907702,207.0055860388925,0.6259001081775696,1.287674000449729,-5.471773067002476e-06,0.7727848147738673,0.0,0.0,1.3487757081920608e-08,0.0,0.0,0.0,2.2998788226226434e-09,0.0
5,1237.0,164.0,1826.71496207976,225.3758267123785,6.211737622432012,208.58261374572493,0.5809340253983197,1.3136487506772734,-5.94264456972866e-06,0.8600942829442855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.515625
5,1240.0,167.0,1827.758609327989,228.53645696090183,6.177536739195231,211.78043978198383,0.6308554322303525,1.5129166994105492,-6.579725808439537e-06,1.1123085101657797,0.0,0.0,0.0002875647377664,0.0,0.0,0.0,2.8946865691025166e-10,0.0
5,1243.0,170.0,1828.1344953505973,232.63571514317255,6.138841162034687,214.92696092040265,0.6037532041071885,1.7878344512175923,-7.335195321149047e-06,1.3285371737676064,0.0,0.0,0.0,356.4962093028769,0.0,0.0,0.0,123.13133415593074
5,1244.0,171.0,1828.5825165781573,235.1271750561617,6.101687443735793,216.7421442922201,0.5874459043215892,1.861513804657504,-8.094148064824916e-06,1.3794957862317276,0.0,0.0,0.0,106.36759652034766,0.0,0.0,0.0,25.12716314030544
5,1245.0,173.0,1828.7314758494836,237.97783340272903,6.063913928392744,218.69652164963028,0.5418173280534385,1.9644434124824643,-8.900221184682264e-06,1.439317513148346,0.0,0.0,1.3493236215848407e-09,0.0,0.0,0.0,5.999996754561045e-10,0.0
5,1248.0,177.0,1829.5406366441453,243.9468432508607,5.985634859770195,223.12929010761675,0.515265732953872,2.175827611603625,-1.0681615019143648e-05,1.60162490375023,0.0,0.0,0.0,2872.023328011064,0.0,0.0,0.0,495.2109294324118
5,1249.0,179.0,1830.0193963629133,247.0221102001547,5.945636999125052,224.90663599000797,0.5114985566745914,2.268643730075109,-1.1646313335327707e-05,1.619758132405037,0.0,0.0,2.535020786124727e-09,0.0,0.0,0.0,7.999993177510945e-10,0.0
5,1249.0,181.0,1833.9992085861984,249.81146029173365,5.874620815047817,226.61004468268436,0.8066466503432104,2.0900241574102485,-1.3457135091750246e-05,1.4647268755419045,0.0,40.73234974932474,0.0,0.0,0.0,75.94590525227207,0.0,0.0
5,1246.0,175.0,1829.0944765069485,239.9800452945152,6.027667794714142,220.0469591291001,0.5232709619422481,1.9683606537683247,-9.707025353409685e-06,1.4300991240621732,165.2578512396692,0.0,0.0,0.0,39.34710743801645,0.0,0.0,0.0
5,1249.0,181.0,1837.228855457094,249.34248952986863,5.845734891828904,226.7139229003973,1.0590752370429697,1.8234276192154195,-1.423549345918904e-05,1.3229534243906176,0.0,39.3471074380164,0.0,0.0,0.0,239.05826962809917,0.0,0.0
5,1251.0,182.0,1844.893236714737,251.72015228059436,5.796823728994188,227.3017191690648,1.6102838918967717,1.6979890157107362,-1.562290401834908e-05,1.1207105644504691,0.0,0.0,0.0,62.23246925094159,0.0,0.0,0.0,153.2005137011293
5,1249.0,181.0,1831.491582226413,249.10062211875788,5.9079234779797725,226.18217085443013,0.6105218312127432,2.249045808428745,-1.2591291280569384e-05,1.5842771648459677,0.0,0.0,0.0007689739175053,0.0,0.0,0.0,4.219095932280078e-09,0.0
5,1250.0,181.0,1841.383093034436,250.40007466725476,5.820849453035407,226.6989369858045,1.3846273322995586,1.742875584399713,-1.4929707105994872e-05,1.1822277023626788,11482.45625018287,0.0,0.0,0.0,939.3383392662367,0.0,0.0,0.0
5,1253.0,183.0,1847.4873220242268,253.47195607591004,5.770454063208851,228.80213054960817,1.7152669812386776,1.7037316805556475,-1.640909147147485e-05,1.1612290715253992,417.39125152554095,0.0,0.0,0.0,36.646646540258416,0.0,0.0,0.0
5,1256.0,185.0,1850.7109358886596,255.3886123759092,5.742455136689855,230.6439576021548,1.876071930538476,1.7264315866686186,-1.7270858750697975e-05,1.2337876620267572,0.0,0.0,0.0009186870124438,0.0,0.0,0.0,1.0907394140879873e-08,0.0
5,1259.0,187.0,1853.5138283550248,257.69551103092465,5.710844554203711,233.2697906683512,1.9744678651649925,1.7880568932970686,-1.8274405531309825e-05,1.3815742110845617,25.486347523093755,0.0,0.0,0.0,50.01909215268987,0.0,0.0,0.0
5,1267.0,193.0,1855.9326721155928,266.54906031450776,5.633049254613713,240.7709865078927,1.821528789834809,2.314875161436922,-2.0859632973114825e-05,1.8533324136567384,0.0,0.0,0.0,9.683793169119532,0.0,0.0,0.0,18.882676688109047
5,1263.0,190.0,1854.8412020235849,261.78597760920053,5.673987809938894,236.8439082776588,1.9063157269900208,2.0305473124805085,-1.9480319556538596e-05,1.6124934828291475,0.0,35.24476098559029,0.0,0.0,0.0,68.44538584459725,0.0,0.0
5,1269.0,196.0,1856.284393259374,269.930699374896,5.589893149718573,244.1733353403096,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0,40.02148381029063,0.0,0.0,0.0,9.39268108668545
5,1273.0,197.0,1857.9549585229936,272.3551415536614,5.589870793994777,246.18576679074775,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,517.0160148512052,0.0,0.0,0.0,42.907514880030746,0.0,0.0
5,1276.0,199.0,1859.6255237866133,274.7795837324268,5.589848438270981,248.19819824118596,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0009186870124438,0.0,0.0,0.0,1.0907394140879873e-08,0.0
5,1280.0,201.0,1861.296089050233,277.20402591119216,5.5898260825471855,250.2106296916241,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,70.849018853551,0.0,0.0,0.0,7.529016427327724,0.0,0.0,0.0
5,1283.0,202.0,1862.9666543138528,279.62846808995755,5.58980372682339,252.22306114206225,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,16.92200413223142,0.0,0.0,0.0,102.81175135588845,0.0,0.0,0.0
5,1287.0,204.0,1864.6372195774725,282.05291026872294,5.589781371099594,254.2354925925004,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0,20.83512396694209,0.0,0.0,0.0,4.960743801652882
5,1294.0,208.0,1867.978350104712,286.9017946262537,5.589736659652003,258.2603554933767,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0,63.01803376344717,0.0,0.0,0.0,17.32112446324495
5,1291.0,206.0,1866.307784841092,284.4773524474884,5.589759015375798,256.24792404293856,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,11.839817750646862,0.0,0.0,0.0,21.664360765292983,0.0,0.0
5,1302.0,211.0,1871.319480631951,291.7506789837845,5.589691948204411,262.28521839425304,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,3.447572607842261,0.0,0.0,0.0,6.3448247418473205,0.0,0.0,0.0
5,1298.0,209.0,1869.6489153683312,289.3262368050191,5.589714303928207,260.2727869438149,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,3.447572607842261,0.0,0.0,0.0,6.3448247418473205,0.0,0.0
5,1305.0,213.0,1872.9900458955703,294.1751211625499,5.589669592480616,264.2976498446912,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0,263.5968525436457,0.0,0.0,0.0,53.63080202606497
5,1309.0,214.0,1874.6606111591905,296.5995633413153,5.58964723675682,266.3100812951293,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,473.29915541086257,0.0,0.0,0.0,85.85754095793484,0.0,0.0
5,1313.0,216.0,1876.33117642281,299.02400552008066,5.589624881033024,268.3225127455675,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,1664.6400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1316.0,218.0,1878.0017416864296,301.44844769884605,5.589602525309228,270.33494419600567,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002e-10,0.0
5,1324.0,221.0,1881.342872213669,306.29733205637683,5.589557813861637,274.359807096882,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,0.0,34.11621900826435,0.0,0.0,0.0,207.2773531120868
5,1320.0,220.0,1879.6723069500488,303.87288987761144,5.589580169585433,272.3473756464438,1.6705652636197406,2.424442178765376,-2.235572379598185e-05,2.0124314504381697,0.0,0.0,2.952999771740299e-09,0.0,0.0,0.0,8.999977796433382e-10,0.0
5,1220.0,142.0,1813.023802580424,192.94976258888687,6.803686481886656,184.61795874134475,0.0652034279487039,1.4741865960020175,-1.0498542968111316e-08,0.786737530163127,0.0,0.0,0.0,223.53935950413256,0.0,0.0,0.0,53.22365702479351
5,1217.0,140.0,1812.9338842975208,189.103305785124,6.810802113113047,182.73553719008265,0.1033057851239669,0.6198347107438015,-6.76328054043065e-10,0.4132231404958676,0.0,0.0,1.3493236215848407e-09,0.0,0.0,0.0,5.999996754561045e-10,0.0
5,1218.0,140.0,1813.0083150648309,190.32630753464267,6.8088572314611175,183.03326025932373,0.0914335013499899,0.8678335273555768,-2.63408576881118e-09,0.3657340053999962,0.0,0.0,0.0,63.40530889410656,0.0,0.0,0.0,10.484626241984284
5,1223.0,144.0,1813.3903890778383,195.2130203250177,6.794678497175134,186.57453705803528,0.1480415196119773,1.691070535603024,-2.8919310674705863e-08,1.1082797404720544,0.0,0.0,0.0,10.4846262419843,0.0,0.0,0.0,18.74177553488945
5,1214.0,138.0,1812.5,186.5,6.812154769897461,181.0,0.0,0.0,0.0,0.0,0.0,833.5732375388495,0.0,0.0,0.0,358.59820120882404,0.0,0.0
5,1226.0,145.0,1813.8662158007205,197.32727792047092,6.78134503782952,188.6182192776578,0.2215663835120619,1.7859948051227803,-6.332653408353456e-08,1.3180980583378037,188.01713294722617,0.0,0.0,0.0,24.7484538037017,0.0,0.0,0.0
5,1231.0,148.0,1816.2352445552208,200.8716709494824,6.700019524129456,192.9706752730368,0.4155089132841293,1.3067608314767791,-3.8712420876718713e-07,1.1621429992259666,0.0,0.0,1.3493236215848407e-09,0.0,0.0,0.0,5.999996754561045e-10,0.0
5,1229.0,148.0,1817.3176290635768,200.61099848411465,6.664381476222586,192.5591753272658,0.4484932969186865,0.960328087345938,-5.937249841425027e-07,0.8328596420018772,0.0,0.0,2.3721998490869767e-09,0.0,0.0,0.0,7.999987163935021e-10,0.0
5,1232.0,148.0,1814.756708482853,200.59748933013768,6.740153594327658,192.98648469444976,0.2959678140792716,1.7366435076309226,-2.044362955926258e-07,1.5944836543520229,0.0,2.183448410185015,0.0,0.0,0.0,4.13500185801868,0.0,0.0
5,1232.0,148.0,1815.3544378327024,201.0968392668345,6.718725382706028,193.51445782484075,0.3409129951180558,1.5523576495882696,-2.960092869493831e-07,1.4356346862196674,0.0,0.0,4.219095932280078e-09,0.0,0.0,0.0,1.099994475542883e-09,0.0
5,1230.0,147.0,1814.0268874418528,199.03469512463823,6.7617938392240005,191.36789966987925,0.2100129718479026,1.7710864676218316,-1.2451137355472905e-07,1.5897086997218677,0.0,0.0,0.0007995075705416,0.0,0.0,0.0,4.893825102877974e-09,0.0
5,1230.0,148.0,1816.549851594693,200.72037014662544,6.6818346241059325,192.70528653912623,0.4022551482820548,1.1152400446973387,-4.868963891460494e-07,0.9746324069128672,0.0,6.065751730916844,0.0,0.0,0.0,11.53747597091704,0.0,0.0
5,1234.0,151.0,1819.12507683034,204.6060807133704,6.614521319096066,196.21654271496573,0.5553053316755865,1.204455008602762,-9.50472228264088e-07,1.0658073765574545,0.0,0.0,0.0003731053367119,0.0,0.0,0.0,5.674752574892631e-10,0.0
5,1236.0,153.0,1820.2206818321492,207.5834554839788,6.582662243061433,198.4146408201362,0.6176452975744038,1.4090151140666616,-1.2097687205344622e-06,1.1964514789159582,0.0,19.058634080151293,0.0,0.0,0.0,7.839434507483375,0.0,0.0
5,1230.0,149.0,1817.9217690417047,201.856610776552,6.642732150366527,193.7966385881736,0.4676129825967414,0.9953724859023312,-7.403850059452213e-07,0.8825612736563663,0.0,0.0,0.0,19.058634080151293,0.0,0.0,0.0,7.839434507483375
5,1238.0,155.0,1821.6024360761564,210.31295523318647,6.549862736407862,199.86690257166367,0.7034062856608485,1.557221816254077,-1.500029965182496e-06,1.2251627534590117,0.0,0.0,0.000611863157633,0.0,0.0,0.0,1.8999436362726456e-09,0.0
5,1238.0,156.0,1821.7759436617296,212.28433046033123,6.516321991350079,201.0315258220918,0.6450145401483283,1.6028591061132,-1.821309507266403e-06,1.218491653390546,0.0,0.0,0.0,38.08237840855699,0.0,0.0,0.0,7.376201720763674
5,1240.0,159.0,1821.9327011843252,217.21331093600992,6.441470372054838,204.6615779451253,0.5257959521362184,1.777371628859764,-2.62397654561631e-06,1.341864693690584,0.0,0.0,0.0,15.35117469442035,0.0,0.0,0.0,38.7347180637861
5,1240.0,160.0,1821.830147409486,218.99679067682695,6.403140513324722,206.00118579205255,0.4587402376296532,1.7780234693778685,-3.079028429581814e-06,1.3416238493554236,0.0,0.0,9.237709748273711e-10,0.0,0.0,0.0,4.999998675688673e-10,0.0
5,1239.0,158.0,1822.144228123831,214.94742109337915,6.480371592722533,202.7430420124025,0.6148688571289258,1.7183557798529032,-2.192534745867364e-06,1.2721994451697278,0.0,55.72845334131341,0.0,0.0,0.0,19.8690219115623,0.0,0.0
5,1239.0,161.0,1822.427341229692,220.26666863549903,6.36811025537884,206.4621562687816,0.4734360057923809,1.724087785812892,-3.522831659740413e-06,1.2481493609742669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.765625
5,1238.0,162.0,1822.6375197144944,221.33996077653447,6.336152860842313,206.58686153074152,0.4454600333340358,1.654928732100505,-3.953661458418938e-06,1.1287626818990448,0.0,22.11193516681324,0.0,0.0,0.0,42.83485975329887,0.0,0.0
5,1237.0,162.0,1823.6860481173328,221.6829721758772,6.307494625036741,206.58736265663984,0.5098511071497018,1.514852133682472,-4.363699262683234e-06,1.0082954566065785,0.0,0.0,0.0,91.96195437502816,0.0,0.0,0.0,12.907835603320908
5,1236.0,162.0,1825.054277972451,222.08029080872112,6.284631393757877,205.88715689675212,0.602030189562061,1.394843089986829,-4.7100179337418284e-06,0.8248239123616219,0.0,17.726487139629818,0.0,0.0,0.0,4.232091991676638,0.0,0.0
19,199.0,38.0,287.0,38.0,2.9210526943206787,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
19,199.0,37.0,289.1694214876033,37.56611570247934,2.922077805890713,75.13223140495867,0.5165289256198348,-0.1033057851239669,5.125555287393548e-10,-0.2066115702479339,0.0,141.82030795578146,0.0,0.0,0.0,16.777631101878583,0.0,0.0
19,199.0,37.0,289.93195124668955,37.49194159500271,2.9224014774965625,74.98388319000541,0.6188832309106175,-0.0911848805500596,8.383695954578173e-10,-0.1823697611001193,96.04000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,200.0,37.0,291.6601837389369,37.093973839562295,2.9252967205903517,74.18794767912459,1.0085689492071828,-0.1989497740144272,5.241893701724885e-09,-0.3978995480288544,0.0,0.0,0.0001960785274894,0.0,0.0,0.0,9.803921472510575e-11,0.0
19,200.0,36.0,294.40097601429704,36.60150312624047,2.930527782842888,73.20300625248095,1.4985490949791016,-0.2819756924728486,1.5939091959040598e-08,-0.5639513849456973,7.088283461398927,0.0,0.0,0.0,14.176727587543104,0.0,0.0,0.0
19,198.0,34.0,293.46501932656304,34.88717870506473,2.968257723891744,69.77435741012945,0.5807311797544463,-0.4172299013134058,1.362444401136495e-07,-0.8344598026268116,0.0,84.81795466162322,0.0,0.0,0.0,154.0089553688578,0.0,0.0
19,199.0,35.0,294.52560469428994,35.72676587120863,2.940788563732067,71.45353174241725,1.175449456445174,-0.4213731746782074,4.2417231544683874e-08,-0.8427463493564149,0.0,187.96955702771945,0.0,0.0,0.0,42.81912131674251,0.0,0.0
19,198.0,35.0,293.77691896233705,35.08784176978797,2.954312572283144,70.17568353957594,0.7814299329375672,-0.4659227016608006,8.474018032007213e-08,-0.9318454033216012,0.0,0.0,0.0,27.31045593664729,0.0,0.0,0.0,18.384182932567843
19,199.0,34.0,294.96153762696804,34.3672761751897,3.0096411760709545,68.7345523503794,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,495.2109294324119,0.0,0.0,0.0,338.36230810643764,0.0,0.0,0.0
19,198.0,33.0,295.60409196389355,33.998423477757086,3.0096415024102163,67.99684695551417,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,152.74607946883248,0.0,0.0,0.0,238.29570413135627,0.0,0.0
19,198.0,34.0,293.3233121010969,34.49070914588045,2.9874758644765693,68.9814182917609,0.4603248493919878,-0.4137698463180253,2.1837294278470786e-07,-0.8275396926360506,0.0,249.3771662315811,0.0,0.0,0.0,40.732349749324754,0.0,0.0
19,198.0,32.0,297.5317549746701,32.89186538545924,3.009642481428002,65.78373077091848,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,8.283423776866368,0.0,0.0,0.0,15.49340917992221,0.0,0.0
19,198.0,33.0,296.24664630081907,33.62957078032447,3.009641828749478,67.25914156064894,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.22265625
19,198.0,33.0,296.8892006377446,33.260718082891856,3.00964215508874,66.52143616578371,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,0.0,0.0002875647377664,0.0,0.0,0.0,2.8946865691025166e-10,0.0
19,198.0,32.0,298.1743093115956,32.523012688026625,3.009642807767264,65.04602537605325,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,842.368799111912,0.0,0.0,0.0,96.83769545460038,0.0,0.0,0.0
19,197.0,31.0,300.1019723223721,31.416454595728787,3.009643786785049,62.83290919145757,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,22.46560950980365,0.0,0.0,0.0,43.24073599704935,0.0,0.0
19,197.0,32.0,298.8168636485211,32.15415999059401,3.009643134106525,64.30831998118802,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,0.0,0.0,11.864454364607688,0.0,0.0,0.0,21.79292615323881
19,197.0,31.0,299.45941798544663,31.7853072931614,3.009643460445788,63.5706145863228,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,5.642781162095176,0.0,0.0,0.0,14.261920889174938,0.0,0.0,0.0
19,197.0,31.0,300.74452665929766,31.047601898296172,3.009644113124311,62.09520379659235,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,22.11612668927364,0.0,0.0,0.0,42.76299897096608,0.0,0.0,0.0
19,196.0,30.0,301.3870809962232,30.678749200863564,3.009644439463573,61.35749840172713,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,0.0,1.729376008266251e-08,0.0,0.0,0.0,1.9999918724730675e-09,0.0
19,196.0,30.0,302.0296353331487,30.309896503430952,3.0096447658028347,60.619793006861904,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,0.0,0.0,319.6414178231389,0.0,0.0,0.0,35.244760985590176
19,196.0,29.0,303.3147440069997,29.57219110856573,3.0096454184813584,59.14438221713146,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,40.02148381029063,0.0,0.0,0.0,9.39268108668545,0.0,0.0
19,196.0,29.0,302.6721896700742,29.94104380599834,3.0096450921420965,59.88208761199668,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,517.0160148512052,0.0,0.0,0.0,42.907514880030746,0.0,0.0,0.0
19,195.0,29.0,303.95729834392523,29.20333841113312,3.00964574482062,58.40667682226624,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,327.61000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,195.0,28.0,304.59985268085074,28.834485713700506,3.009646071159882,57.66897142740101,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,10.12396694214874,0.0,0.0,0.0,61.50942665289256,0.0,0.0,0.0
19,195.0,28.0,305.24240701777626,28.46563301626789,3.009646397499144,56.93126603253579,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,20.83512396694209,0.0,0.0,0.0,4.960743801652882,0.0,0.0,0.0
19,195.0,28.0,305.8849613547018,28.09678031883528,3.0096467238384057,56.193560637670565,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,0.0,0.0,0.0,616.7166195895179,0.0,0.0,0.0,256.0555069056684
19,194.0,27.0,306.5275156916273,27.72792762140267,3.0096470501776675,55.45585524280534,0.6425543369255041,-0.3688526974326128,3.2633926182437933e-07,-0.7377053948652256,133.69045299507502,0.0,0.0,0.0,332.40192796227416,0.0,0.0,0.0
