_id_x,track_id,start_time,end_time,_id_y,conf,cord_x,cord_y,hits,age,time_since_update,state,time,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458eef'},0.6943961977958679,191.0,372.0,12.0,12.0,0.0,2.0,1715902883.510011,270.197788355607,529.5289783593016,0.5250991071376508,431.60956068252233,-0.8726048705176573,3.429071709725076,-3.647651599897159e-08,2.616398934857712,0.0,3124.810000000001,0.0,0.0,0.0,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458eff'},0.697756826877594,191.0,376.0,13.0,13.0,0.0,2.0,1715902883.994012,269.4408089963404,534.3086175759845,0.5228384016645529,435.39932888586907,-0.8588841604355579,3.5893369056040973,-5.1791489749859975e-08,2.755636888298796,0.0,19.41189674457673,0.0,0.0,0.0,6.642840662022927,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f03'},0.6868830919265747,190.0,379.0,15.0,15.0,0.0,2.0,1715902885.257663,268.34004969957175,540.3278726380968,0.5179603534850027,438.04290349198266,-0.7922348347015331,3.4542876385242645,-8.981997214835345e-08,2.4402968695301226,0.0,6.642840662022927,0.0,0.0,0.0,12.68641851917403,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f1e'},0.6179609298706055,191.0,378.0,14.0,14.0,0.0,2.0,1715902884.63111,268.857654764709,538.2950169770079,0.5204195896393593,437.3932399936571,-0.8271550558072284,3.6350281278656187,-6.980456957358232e-08,2.6679827221633143,63.751236532348486,0.0,0.0,0.0,8.8083668729567,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f3c'},,190.0,382.0,15.0,16.0,1.0,2.0,1715902885.859022,267.5478148648702,543.7821602766211,0.5179602636650306,440.4832003615128,-0.7922348347015331,3.4542876385242645,-8.981997214835345e-08,2.4402968695301226,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002e-10,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f41'},0.5963262319564819,189.0,380.0,16.0,17.0,0.0,2.0,1715902886.567555,266.5569389619602,542.0007680816628,0.5150199791766912,438.31965624734966,-0.8132792493139269,2.899609705167812,-1.17813695157786e-07,1.9525571521383283,0.0,0.0,0.0,373.62861570247924,0.0,0.0,0.0,88.9591942148761
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f45'},0.6893084645271301,186.0,384.0,19.0,20.0,0.0,2.0,1715902888.593659,262.49888211012933,547.6666058276572,0.5044637871862785,440.72236363652644,-0.9672659150545153,2.6155805991096637,-2.3387248109984254e-07,1.6436928166888847,0.0,0.0,0.0,88.9591942148761,0.0,0.0,0.0,540.4827043517562
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f5b'},0.6329197287559509,187.0,382.0,18.0,19.0,0.0,2.0,1715902887.812611,263.46421843955744,545.3386029397021,0.5081780480232617,438.5994437059741,-0.9675050450954961,2.651219582377375,-1.9035529045263758e-07,1.5843030711350903,0.0,56.28732690301058,0.0,0.0,0.0,101.31665826130691,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f6f'},0.5564717650413513,188.0,381.0,17.0,18.0,0.0,2.0,1715902887.20257,265.24091019438634,543.2776076468742,0.5117089304095386,438.0600407050949,-0.867673225290673,2.7240373439767374,-1.5166694864003115e-07,1.713215563484592,0.0,18.937433826979287,0.0,0.0,0.0,2.6361304077197563,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f8a'},0.831396222114563,186.0,391.0,21.0,22.0,0.0,2.0,1715902890.337194,260.3885718279838,557.8370711375612,0.4957362366722034,450.6696412272178,-0.9826575141503082,3.1252457943764873,-3.465435393880935e-07,2.3266267648529206,22.11193516681324,0.0,0.0,0.0,42.83485975329887,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bbe3932c0e6b458f8e'},0.805699348449707,186.0,387.0,20.0,21.0,0.0,2.0,1715902889.564589,261.1814423233685,552.7310982268262,0.5001941260675031,446.0771168818293,-1.0057226570341955,2.8845246204524537,-2.8723940565426205e-07,2.05124833383464,91.96195437502817,0.0,0.0,0.0,12.907835603320907,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bce3932c0e6b458f9a'},0.7588725686073303,184.0,398.0,23.0,24.0,0.0,2.0,1715902893.703464,258.04419436201823,568.0693690024624,0.48692738424494575,457.3301749734816,-1.0201150513957813,3.527293600629947,-4.746607447009005e-07,2.532996325402833,15.154712397295924,0.0,0.0,0.0,28.05270424848958,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a09'},9,1715902826.331325,1715902871.495049,{'$oid': '664699bce3932c0e6b458fa5'},0.781735897064209,185.0,394.0,22.0,23.0,0.0,2.0,1715902891.118127,259.1396983109533,562.9545596709512,0.49130631664920027,453.6545584588205,-1.0111470962587918,3.3384492174580735,-4.091222531550284e-07,2.3970748975752008,0.0,0.0,0.0,4.232091991676638,0.0,0.0,0.0,7.718441304351057
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458b93'},0.609216034412384,86.0,607.0,1.0,1.0,0.0,1.0,1715902843.564497,111.5,882.5,0.18552036583423615,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.515625,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458b9b'},0.560700535774231,86.0,607.0,2.0,2.0,0.0,2.0,1715902844.634158,112.36776859504133,882.9338842975206,0.1855148874634647,663.8677685950413,0.2066115702479339,0.10330578512396695,-2.7391840161319557e-12,0.2066115702479339,0.0,416.91102504022365,0.0,0.0,0.0,1035.7550429961912,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458bc4'},,87.0,607.0,2.0,3.0,1.0,2.0,1715902845.681754,112.57438016528926,883.0371900826447,0.1855148874607255,664.0743801652892,0.2066115702479339,0.10330578512396695,-2.7391840161319557e-12,0.2066115702479339,0.0,0.0,5.674752574892632e-10,0.0,0.0,0.0,3.999999569414196e-10,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458bcf'},0.6177208423614502,88.0,610.0,3.0,4.0,0.0,2.0,1715902846.913974,115.66825489064412,886.6022465569469,0.18551922519674635,667.6167258043386,1.1097333732082144,1.1861244808426905,3.81034904403559e-12,1.250012883039039,0.0,106.36759652034766,0.0,0.0,0.0,25.12716314030544,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458bf2'},,89.0,611.0,3.0,5.0,1.0,2.0,1715902847.487158,116.77798826385234,887.7883710377895,0.1855192252005567,668.8667386873776,1.1097333732082144,1.1861244808426905,3.81034904403559e-12,1.250012883039039,11.870250945658466,0.0,0.0,0.0,21.015457695461933,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458c07'},,90.0,612.0,3.0,7.0,3.0,2.0,1715902848.665771,118.99745501026877,890.1606199994748,0.18551922520817737,671.3667644534557,1.1097333732082144,1.1861244808426905,3.81034904403559e-12,1.250012883039039,0.0,117.13382757189513,0.0,0.0,0.0,27.31045593664729,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458c1d'},,91.0,613.0,3.0,8.0,4.0,2.0,1715902849.263644,120.10718838347698,891.3467444803174,0.18551922521198771,672.6167773364948,1.1097333732082144,1.1861244808426905,3.81034904403559e-12,1.250012883039039,0.0,0.0,0.0,49.65236731019449,0.0,0.0,0.0,91.27083858146662
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458c24'},0.6669462323188782,94.0,623.0,4.0,9.0,0.0,2.0,1715902849.884082,125.78822397982135,902.5365563260036,0.18603265990080495,687.3742366803552,1.7329772402128771,2.550010851342483,2.087399695545369e-09,3.091596036958207,0.0,0.0,3.8901982693573506e-09,0.0,0.0,0.0,9.999976702445723e-10,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458c35'},,90.0,612.0,3.0,6.0,2.0,2.0,1715902848.049675,117.88772163706055,888.9744955186321,0.18551922520436703,670.1167515704167,1.1097333732082144,1.1861244808426905,3.81034904403559e-12,1.250012883039039,0.0,0.0,0.0,2.5951627629524756,0.0,0.0,0.0,4.86728403243186
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b8e3932c0e6b458c4a'},0.5054985284805298,97.0,626.0,6.0,12.0,0.0,2.0,1715902852.455456,131.06624291935128,908.2233206134015,0.1873464203536722,691.0849392161557,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,0.0,0.0,712.22265625,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458c62'},,95.0,625.0,4.0,10.0,1.0,2.0,1715902850.737336,127.52120122003423,905.0865671773461,0.18603266198820465,690.4658327173134,1.7329772402128771,2.550010851342483,2.087399695545369e-09,3.091596036958207,39.48027832126425,0.0,0.0,0.0,73.35347348569137,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458c64'},0.642936646938324,96.0,625.0,5.0,11.0,0.0,2.0,1715902851.646197,129.45205430259816,906.3192026012728,0.18664903954996293,690.6938505175436,1.7574495204791512,2.38708454213478,5.25310029452663e-09,2.7374432088970226,0.0,0.0,4.219095932280078e-09,0.0,0.0,0.0,1.099994475542883e-09,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458c86'},,98.0,628.0,6.0,13.0,1.0,2.0,1715902853.49297,132.80609168132386,910.5510688185434,0.1873464295905138,693.5341138323507,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,513.3461731380437,0.0,0.0,0.0,90.2197312486743,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458c8c'},,99.0,630.0,6.0,14.0,2.0,2.0,1715902854.206864,134.54594044329644,912.8788170236853,0.18734643882735544,695.9832884485457,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,2.3721998490869767e-09,0.0,0.0,0.0,7.999987163935021e-10,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458c9c'},,101.0,633.0,6.0,16.0,4.0,2.0,1715902855.477086,138.0256379672416,917.5343134339691,0.1873464573010387,700.8816376809358,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,1.0907394140879873e-08,0.0,0.0,0.0,1.9999301046043005e-09,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458cab'},,100.0,632.0,6.0,15.0,3.0,2.0,1715902854.84056,136.28578920526903,915.2065652288272,0.18734644806419706,698.4324630647408,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,5.642781162095176,0.0,0.0,0.0,14.261920889174938,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458cc8'},,102.0,635.0,6.0,17.0,5.0,2.0,1715902856.208175,139.7654867292142,919.8620616391111,0.1873464665378803,703.3308122971308,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,0.0009030181227943411,0.0,0.0,0.0,9.325073288146918e-09,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458cdb'},,104.0,639.0,6.0,19.0,7.0,2.0,1715902857.840855,143.24518425315935,924.5175580493949,0.18734648501156356,708.2291615295209,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,35.14966096663065,0.0,0.0,0.0,68.47023011887272,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d05'},,103.0,637.0,6.0,18.0,6.0,2.0,1715902857.189773,141.50533549118677,922.189809844253,0.18734647577472194,705.7799869133258,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,0.0,42.907514880030746,0.0,0.0,0.0,6.574471494543815
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d2a'},,106.0,642.0,6.0,21.0,9.0,2.0,1715902859.446941,146.7248817771045,929.1730544596787,0.1873465034852468,713.1275107619109,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,79.84127906402483,0.0,0.0,0.0,148.5527936395073,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d44'},,107.0,644.0,6.0,22.0,10.0,2.0,1715902860.326338,148.4647305390771,931.5008026648206,0.18734651272208844,715.5766853781059,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002e-10,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d45'},0.5608658194541931,107.0,637.0,7.0,23.0,0.0,2.0,1715902861.593286,148.5453930511766,926.6951597584728,0.1913111228637714,697.5599199392868,1.6251973299276594,1.8348237330813526,5.620792438230529e-08,1.0349576555419067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.97265625
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d4a'},,105.0,641.0,6.0,20.0,8.0,2.0,1715902858.766229,144.98503301513193,926.8453062545368,0.1873464942484052,710.6783361457159,1.7398487619725795,2.327748205141902,9.236841618428794e-09,2.449174616194972,0.0,0.0,0.0,0.0,76.5625,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d54'},0.570196270942688,109.0,638.0,8.0,24.0,0.0,2.0,1715902862.89724,150.75011249511925,928.1596753272632,0.1949740317579713,696.7817940289938,1.6808642566790897,1.7992531880434353,1.01893927038866e-07,0.8607990037618903,0.0,0.0,9.803921472510575e-11,0.0,0.0,0.0,1.999999990196079e-10,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d6a'},,110.0,639.0,8.0,25.0,1.0,2.0,1715902863.660972,152.43097675179834,929.9589285153066,0.19497413365189833,697.6425930327557,1.6808642566790897,1.7992531880434353,1.01893927038866e-07,0.8607990037618903,256.0555069056685,0.0,0.0,0.0,639.7509276066681,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458d7f'},,111.0,640.0,8.0,26.0,2.0,2.0,1715902864.340343,154.11184100847743,931.75818170335,0.19497423554582538,698.5033920365177,1.6808642566790897,1.7992531880434353,1.01893927038866e-07,0.8607990037618903,0.0,49.636995728996595,0.0,0.0,0.0,11.839817750646858,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458da2'},0.5727205276489258,117.0,644.0,9.0,28.0,0.0,2.0,1715902865.645764,163.26240942492524,937.2577716215101,0.20158449756990393,702.686379683948,2.2460923742576346,1.9848768863723742,2.023319662556946e-07,1.1011315498475232,212.11662187669276,0.0,0.0,0.0,378.94986054498986,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699b9e3932c0e6b458da4'},,111.0,641.0,8.0,27.0,3.0,2.0,1715902864.946265,155.7927052651565,933.5574348913934,0.19497433743975243,699.3641910402796,1.6808642566790897,1.7992531880434353,1.01893927038866e-07,0.8607990037618903,0.0,0.0,1.3493236215848407e-09,0.0,0.0,0.0,5.999996754561045e-10,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bae3932c0e6b458dc6'},0.5456247925758362,119.0,645.0,10.0,29.0,0.0,2.0,1715902866.348973,165.8460342261741,938.3892696632289,0.20698486673353647,703.9334361809186,2.281754603069541,1.8947125371495228,2.884360819175481e-07,1.1165493539976632,324.16850386598253,0.0,0.0,0.0,135.28090721359786,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bae3932c0e6b458de1'},0.64229816198349,120.0,646.0,11.0,30.0,0.0,2.0,1715902867.736143,167.0481024415915,940.0956213328164,0.21105912375392363,704.3535468636867,2.163121212788578,1.8740158898909256,3.5680652591387695e-07,1.0400263176459676,0.0,0.0,0.0,461.38992889140866,0.0,0.0,0.0,69.53426621800972
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bbe3932c0e6b458dff'},0.6404191255569458,122.0,647.0,12.0,31.0,0.0,2.0,1715902868.463859,169.4020803644844,942.3201621059645,0.2145976664578243,706.455285271968,2.184332099226628,1.912971520470622,4.19413114680221e-07,1.1580198352543674,0.0,12.514944321160009,0.0,0.0,0.0,4.479988097215438,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bbe3932c0e6b458e09'},,124.0,650.0,12.0,33.0,2.0,2.0,1715902869.807855,173.77074456293764,946.1461051469057,0.21459850528405366,708.7713249424767,2.184332099226628,1.912971520470622,4.19413114680221e-07,1.1580198352543674,0.0,0.0,0.0,1664.6400000000003,0.0,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bbe3932c0e6b458e3b'},,126.0,651.0,12.0,34.0,3.0,2.0,1715902870.622557,175.95507666216426,948.0590766673763,0.21459892469716835,709.929344777731,2.184332099226628,1.912971520470622,4.19413114680221e-07,1.1580198352543674,0.0,34.11621900826435,0.0,0.0,0.0,207.2773531120868,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bbe3932c0e6b458e42'},,123.0,649.0,12.0,32.0,1.0,2.0,1715902869.090396,171.586412463711,944.2331336264351,0.21459808587093898,707.6133051072223,2.184332099226628,1.912971520470622,4.19413114680221e-07,1.1580198352543674,16.136811176838144,0.0,0.0,0.0,29.79425836879509,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0b'},20,1715902843.564497,1715902871.497054,{'$oid': '664699bbe3932c0e6b458e69'},0.7527849078178406,128.0,652.0,13.0,35.0,0.0,2.0,1715902871.443168,178.90075415801772,948.2274222349147,0.21795272889794332,713.6641065602307,2.256757616282603,1.7470081649814992,4.906674988045396e-07,1.4031409966561528,0.0,0.0,0.0,292.3885016327989,0.0,0.0,0.0,67.40114790284275
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b7e3932c0e6b458a38'},0.6294689774513245,811.0,103.0,7.0,7.0,0.0,2.0,1715902839.64665,1217.0300243914883,132.47796011426448,5.390520112391447,150.65437552495976,-0.21826347262789147,-1.2048302442173995,7.939261211435627e-08,-0.4443111256503487,0.0,0.0,0.00019607852748942622,0.0,0.0,0.0,9.803921472510575e-11,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b7e3932c0e6b458a42'},0.6670838594436646,811.0,104.0,8.0,8.0,0.0,2.0,1715902840.406182,1215.2147562506534,132.46608180396996,5.396284265267585,151.44658305777935,-0.49733506454207804,-0.9963656092011579,1.0068145504110404e-07,-0.2282333412076259,148.67136697955777,0.0,0.0,0.0,366.3960856894248,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b7e3932c0e6b458a6e'},0.6199694275856018,810.0,105.0,5.0,5.0,0.0,2.0,1715902838.306137,1218.112129397264,135.13545338404361,5.3744816736067555,149.95733855633273,-0.019246382037578613,-1.1295950626168343,3.346916850925006e-08,-0.9425787438287757,62.53762264383042,0.0,0.0,0.0,14.027692975935196,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b7e3932c0e6b458a79'},0.6420880556106567,811.0,104.0,6.0,6.0,0.0,2.0,1715902838.960955,1217.3049881324434,133.64116861785155,5.382256882975768,150.44598398108448,-0.2041582008719492,-1.215184444997488,5.353318847076773e-08,-0.6066833471774162,0.0,0.0,0.0,904.9294546588553,0.0,0.0,0.0,177.07991859664833
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b00'},0.5553195476531982,818.0,110.0,1.0,1.0,0.0,1.0,1715902835.923493,1218.5,142.0,5.352564334869385,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005228876627793685,0.0,0.0,0.0,1.3493236215848407e-09,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b22'},0.6334651708602905,811.0,106.0,3.0,3.0,0.0,2.0,1715902837.175622,1217.992006536945,137.65898109853939,5.359344831280638,151.3819099015192,-0.0911218253053773,-0.9654659189262014,5.847749369183099e-09,-1.20195723540931,9.347846754623902,0.0,0.0,0.0,18.201197714327854,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b27'},0.6184237599372864,814.0,107.0,2.0,2.0,0.0,2.0,1715902836.512578,1218.0661157024792,138.96280991735537,5.3544940583955825,153.39669421487602,-0.10330578512396693,-0.7231404958677685,9.648612806681988e-10,-0.6198347107438016,0.0,2272.8985350053817,0.0,0.0,0.0,168.1918497597567,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b38'},0.6108822226524353,811.0,105.0,4.0,4.0,0.0,2.0,1715902837.795138,1218.3626071193162,136.5443781163653,5.365704661289564,150.8119415950667,0.0727929634095982,-1.0184106532631203,1.552073578437509e-08,-0.9775966021850896,0.0,0.0,0.0017997539462309444,0.0,0.0,0.0,2.1393743827608646e-08,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b4e'},0.5882891416549683,810.0,103.0,9.0,9.0,0.0,2.0,1715902841.050696,1214.2284935566558,131.83110837114936,5.406675773826367,150.38803573880935,-0.5741127989421249,-0.9396151396821703,1.450893318681303e-07,-0.35861997148313884,11.242459418855134,0.0,0.0,0.0,2.6839944227754122,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b77'},0.5803333520889282,809.0,102.0,10.0,10.0,0.0,2.0,1715902842.004873,1214.2284743551365,130.62570722946938,5.4191743712894205,149.33054212354503,-0.49035641170356725,-0.978391526330354,2.0596937793885857e-07,-0.46058092663421873,0.0,660.4900000000001,0.0,0.0,0.0,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b7b'},,808.0,102.0,10.0,11.0,1.0,2.0,1715902842.609586,1213.738117943433,129.64731570313904,5.419174577258798,148.86996119691082,-0.49035641170356725,-0.978391526330354,2.0596937793885857e-07,-0.46058092663421873,0.0,0.0,0.0,0.0,0.0,258.00390625,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458b91'},0.5159857869148254,805.0,100.0,11.0,12.0,0.0,2.0,1715902843.5625,1213.0506775637748,128.13682288527244,5.441854839277264,146.49281872553996,-0.5154387742875176,-1.0461106699228306,3.438072456704522e-07,-0.7044967158199977,0.0,0.0,0.0,96.04000000000002,0.0,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458baf'},,801.0,98.0,12.0,14.0,1.0,2.0,1715902845.679764,1211.992423601593,125.58568731581524,5.472786478236789,142.91762555441724,-0.5185187951455823,-1.0977414430243824,5.509997149611469e-07,-0.9482079804206628,0.0,356.4962093028769,0.0,0.0,0.0,123.13133415593074,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458bb6'},,799.0,97.0,12.0,15.0,2.0,2.0,1715902846.912975,1211.4739048064473,124.48794587279086,5.472787029236504,141.96941757399657,-0.5185187951455823,-1.0977414430243824,5.509997149611469e-07,-0.9482079804206628,305.1391441668418,0.0,0.0,0.0,108.54472854017502,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458bbb'},0.5548335313796997,803.0,99.0,12.0,13.0,0.0,2.0,1715902844.632157,1212.5109423967385,126.68342875883961,5.472785927237074,143.86583353483792,-0.5185187951455823,-1.0977414430243824,5.509997149611469e-07,-0.9482079804206628,0.0,108.54472854017507,0.0,0.0,0.0,216.33010065185906,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a0d'},17,1715902835.923493,1715902871.496051,{'$oid': '664699b8e3932c0e6b458bd4'},,798.0,96.0,12.0,16.0,3.0,2.0,1715902847.486163,1210.9553860113017,123.39020442976648,5.472787580236219,141.0212095935759,-0.5185187951455823,-1.0977414430243824,5.509997149611469e-07,-0.9482079804206628,0.0,0.0,1.3493236215848407e-09,0.0,0.0,0.0,5.999996754561045e-10,0.0
